,text,pred_rating
936,"We always stay there. Everything works, the food id great, the position unrivalled, and you can't beat the retro-Imperial chic of the Real Thing. Also, the gym's been fixed with new kit.",4
937,Nothing,5
938,"Beachfront, colonial charm.",5
939,"Surly staff, the only hotel we stayed at where the welcome was indifferent. When the power failed 0630 as we were leaving, we dressed in the dark and were unable to use hairdryer, manager said it was my fault for not having reported it, despite it being quite inappropriate for a workman to be in our ( 2 females ) room as we were dressing and packing for an early airport departure. no apology. Poor service, no hand towels or dryers in the hotel loos.",1
940,"For our final stop in Sri Lanka we chose to stay in a nice room in a nice hotel and picked the Galle Face Hotel.  We had a junior suite with a private balcony and lovely spa bathtub.  It came with breakfast and free happy hour drinks (which we sadly couldn't take as much advantage of as we would have liked).  Not a cheap place to stay, but very luxurious and would have been nice to stay another night or two.  We were delighted to find the hotel had a library - and amused to discover the museum.  It is a charming colonial hotel and the most formal place we stayed at in Sri Lanka.",4
941,Many coastal places have seagulls - Galle Face Hotel has crows and they will steal the food off your plate if you're not careful!  They also went after my hair a couple of times.  One of the restaurants has someone employed to shoo them off with a laser pointer which was somewhat effective.  Occasionally the air conditioning was a little fierce.,3
942,"Was a lovely stay the staff were lovely particularly Shiraz on reception he was very very helpfulLooking forward to returning again soon. Bedroom was lovely, excellent shower and very comfy beds.  The breakfast choice was exceptional",5
943,We liked everything,5
944,Location is by far the best among all other hotels in Colombo.,3
945,"Interior of the room is old could have been updated.  I am sure there are better rooms at higher prices.  However, there are far better and newer hotels with better services are available at better prices.  This hotel is betting on the past fame than the actual current state of the hotel.",2
946,Watching the sunset from the bar and the piper piping down the flag is very moving.  Hotel has teal style.  Great free mini barwell stocked.  Comfy bed very relaxing,5
947,"The Agatha Christie atmosphere, location, food, staff come from another world, unfortunately passed away...",5
948,"Who cares ?...you don't want it to be perfect..",5
949,"I stayed at GF twice. The first time I was lucky to be upgraded to a suite, where i was lulled to sleep to the sound of crashing waves.  The second time was in a beautiful room too.  I enjoyed leisurely buffet breakfasts......so many choices. thank you.",5
950,Another very enjoyable stay at the GF. Love the old world charm and the packed breakfast box kept us going on an early long railway trip. Very thoughtful.,5
951,Nothing. Staff used to be a bit offhand but no longer all were really helpful. A good couple of night's stay.,4
952,"Great location, property beautifully restored",5
953,Rooms are small and service is extremely slow in the restaurant. My sorbet came to me in a slopping mess after having had to wait nearly half hour for it.,2
